Sex,Length,Diameter,Height,Whole.weight,Shucked.weight,Viscera.weight,Shell.weight,Rings
M,0.45482002504741104,0.34792149302849307,0.1246771136092939,0.3874839217754821,0.09758227863908481,0.11853153230441424,0.14826584254594613,9-10
M,0.6357368126336951,0.5048125036392612,0.17575258250725553,1.2621476572457457,0.570837789106696,0.29046178200453765,0.3594541588476889,9-10
M,0.6322223066817969,0.4956769943459678,0.12549076188366934,1.1498520161892218,0.5159011163404197,0.24083836995579136,0.36796077593435716,9-10
I,0.4693320337428304,0.36280152431437784,0.12711280929053137,0.5541319258318806,0.18280943919016196,0.10221813254062355,0.242758034964137,9-10
M,0.6520882673285087,0.5150135345843854,0.15712029976608105,1.2638807887515702,0.6540408785303395,0.2653207072638729,0.27492941162072376,9-10
M,0.6729384292602845,0.526210901477639,0.23030903844129924,1.539909238066233,0.7460201675789813,0.32862393110526045,0.37844346361967,9-10
F,0.49373213519174897,0.33489035449691773,0.10838062110499397,0.4643156566791144,0.18429209944770522,0.12102617605710712,0.13073126332882198,9-10
F,0.5536275026588555,0.4321229150816146,0.13948488994505326,0.6613920471715201,0.3761539591422996,0.1309100701918286,0.20660481989048793,9-10
F,0.5413357090574209,0.4450843028193203,0.12214722692384256,0.5671462722990857,0.273313785113659,0.07911767608861646,0.18918673522666804,9-10
M,0.6320892906633162,0.5029213578274572,0.16096654558419726,1.0953492499501867,0.5198038021986211,0.2376958985921486,0.23430697303401685,9-10
F,0.6510489105621673,0.5136702828111686,0.19247727180385374,1.3899800597240344,0.6899218997851643,0.2956662742964607,0.33367159205133784,9-10
M,0.5641492797203682,0.45138115158065695,0.1452674156692832,0.9250297529342462,0.41677860840230446,0.26022631288839493,0.21701893723483673,9-10
I,0.5905969885707236,0.47968958772569614,0.13029951782080168,1.0556470336966026,0.4987535892752981,0.1839953808287236,0.33015132729000446,9-10
M,0.6219378367295576,0.4870861174230736,0.15701119523045134,1.0198249305795126,0.452732741367398,0.1874894388876115,0.26967657750229607,9-10
M,0.705680584221227,0.5335663142540401,0.19825240607043054,1.6411218123200109,0.7662790237181645,0.33895351057591694,0.43822665987540943,9-10
I,0.6660492259097737,0.5160123354456081,0.17917492936195534,1.1628643151981293,0.49295012379171455,0.2662406338052636,0.3709244380080187,9-10
M,0.6746635164954569,0.5252590321495116,0.16777928912957435,1.319782877219588,0.6412486365259664,0.3065364017355419,0.3565767341849789,9-10
M,0.6555884429390062,0.5220498089285419,0.2174167223793365,1.8341872870843194,0.8400172519725937,0.44428510322764486,0.48666691173714954,9-10
I,0.5458953804200064,0.40652596112199557,0.13208199422238903,0.7716383293745473,0.31741796932349275,0.16237952770275219,0.20911196530059836,9-10
M,0.638137925524461,0.4934105086277958,0.15353039111761912,1.3120612236598101,0.6112187187021284,0.33341982863177744,0.33221106873904477,9-10
I,0.651587431995722,0.5168151618118868,0.1686994072988363,1.2591979341097674,0.5649845707934555,0.2531178211747787,0.35142220626089565,9-10
F,0.5867136646320432,0.44742977280668317,0.16420297408437584,1.21070008461308,0.4576666997577815,0.2767941964741929,0.33144101612665117,9-10
M,0.6191729231368299,0.49202971156640984,0.1416095619193145,0.9766685821976587,0.4468068927923231,0.1964474206658696,0.30111204020812915,9-10
I,0.5897240245494686,0.4584445195062452,0.16455503513273392,0.9006609407243006,0.5083277413452097,0.21601937656675674,0.19036231587440317,9-10
M,0.6419593209293453,0.49357134815605797,0.1840905720334972,1.3515896000419985,0.5950869574353154,0.26106890648692105,0.407981161495944,9-10
M,0.636637865096418,0.5055726715380207,0.16161774417667746,0.9860352703600522,0.42986804494106823,0.18718734442797086,0.25854852502943787,9-10
M,0.651445313570548,0.516941084359515,0.1925180643802517,1.4217466226746227,0.6424020855513206,0.35012355489366626,0.41340530568506406,9-10
M,0.5202507152580438,0.3928581250815242,0.12968713208709948,0.7950799518824007,0.3109439619134225,0.18072019695964137,0.23222491571243875,9-10
I,0.5494804276713694,0.4549940839687707,0.15045318507333394,0.7139843927336731,0.30059053665742247,0.12018601527749473,0.2673469101115933,9-10
M,0.5783197703531187,0.4699791205430479,0.15882344590416653,1.0223562249546447,0.46887594605936145,0.2379449481433277,0.2884985006030468,9-10
M,0.3807507277415425,0.3184810131410609,0.11191871482860918,0.4380745501649208,0.19756456029957217,0.1172635631144015,0.1175900076478657,9-10
M,0.48165416355550406,0.3668314892087201,0.1159323020781688,0.4963811481641775,0.2624933797176797,0.11042878579758385,0.13008963626667877,9-10
I,0.6708350244662142,0.5414329051762934,0.17235912885385543,1.1307371853378356,0.522144443638624,0.2221600895015416,0.32221418806995644,9-10
I,0.567133769679458,0.4367305583451282,0.17800206772434538,0.7780115428710788,0.30294813720553365,0.1876483128730558,0.25169857365782705,9-10
F,0.724756324874761,0.5700250351708345,0.2025723770911232,1.8098311602337909,0.9192899213362349,0.33401844396890895,0.4717031769270049,9-10
F,0.5872665527949721,0.46193817682692373,0.16129222569809015,0.7749693025244553,0.27475474506676334,0.13776404594892733,0.28776304573772304,9-10
F,0.5971639812960348,0.461391023398245,0.1175715550603851,0.9329405476776034,0.4411873383866676,0.2018194789886398,0.2370403576989039,9-10
F,0.3140637615988453,0.267119090862753,0.11259041617982365,0.1780452561411302,0.07822051455663243,0.04403519248916522,0.075636726186123,9-10
I,0.5760015440055213,0.4677542038866829,0.16860511610532974,0.8834078948400601,0.30083047987982675,0.1579440349989101,0.2967258713968217,9-10
M,0.6555709736048811,0.5269026604690774,0.18764900092608983,1.3300418224072657,0.5946437112773518,0.24404681206234272,0.3996265020521887,9-10
F,0.5428260146491084,0.42443999522962184,0.14159835554447692,0.8455304290788425,0.3741063735908568,0.14304784490169561,0.2281116791016826,9-10
M,0.6400754703981875,0.5090794707888628,0.1920911621935757,1.4611160626712545,0.7232478455819827,0.2592420485362881,0.3752797349691954,9-10
M,0.7172773684060303,0.567780744249454,0.21476994913314462,1.9295787287129789,0.9207133707779165,0.4676067188083965,0.48517513481719154,9-10
I,0.46781431666840945,0.34854210724926116,0.11866457445190451,0.47434769091557044,0.20621491785428167,0.13391131270661558,0.16314384693333106,9-10
M,0.2815078608409749,0.17852585760600803,0.0679724135664507,0.13106028505157497,0.053296853600499905,0.016460257486772656,0.04234429616695151,9-10
F,0.5715580097648854,0.4156938768470759,0.15346866023258868,0.8519213945990971,0.35961379949396416,0.21721804249471827,0.2175409955693603,9-10
M,0.43299902134003787,0.34722193199536644,0.10328937974802173,0.5976792098876686,0.24248161580545374,0.1486481966985566,0.13598138795397582,9-10
I,0.6244612521377348,0.5060976716857528,0.15597363203268533,1.3136198799420988,0.5836534104326849,0.3333100079732663,0.34820574697905426,9-10
M,0.4336246786997435,0.3167336884653329,0.14786567946229887,0.4323096981043985,0.21808009045738175,0.0980223750834853,0.09370687967621283,9-10
F,0.5227132781028558,0.39064806850178524,0.14685916330861018,0.8411215625017825,0.3226685051968804,0.1737404779355897,0.18206196733649274,9-10
I,0.6180564590777067,0.4732083669780538,0.1429175403869413,1.0029317124724162,0.5217343660831867,0.20778697408297836,0.2990477889390482,9-10
F,0.4417673074058257,0.3518896032158034,0.12446754385778375,0.46913393304175943,0.21060491772162823,0.11587303144162056,0.13121193543033657,9-10
M,0.6844984754470715,0.5424831011660585,0.18051142350353874,1.5577122034172208,0.734026565514696,0.34145642194567866,0.38583196009068804,9-10
M,0.6078703158345888,0.46728119391627576,0.1387540867465542,1.1658933179256294,0.5693700565910416,0.2318214350555514,0.33795493363231177,9-10
M,0.6596237645808287,0.51042355560537,0.19516042265385572,1.3054509158721717,0.6135666040718005,0.29274746230808363,0.33352375839048315,9-10
F,0.5314984956166882,0.40839418747156486,0.16324157132244707,0.927588674824256,0.3893822186012238,0.1893509711676259,0.2926666266162101,9-10
F,0.6765356383812104,0.5191660752006237,0.1899466716920213,1.4294574233876212,0.7279360270235616,0.30695983575038344,0.3367677537764042,9-10
M,0.5534921682701679,0.4434169935245409,0.16993491572535155,1.1920057004317788,0.5347991627495543,0.24175520093942263,0.2933759445162212,9-10
F,0.49946327820816805,0.36711494340991013,0.1117579333432408,0.6885570485608994,0.3250099874338569,0.13115398741945253,0.21245672611061042,9-10
I,0.525877491762003,0.4112355748699761,0.12696036999977647,0.6623621498201513,0.35732712762004737,0.1516210790620983,0.1720549660921532,9-10
I,0.46551089203421725,0.3755253518907722,0.08108720523019404,0.33393700337415055,0.20545249226999984,0.055731899978684885,0.08409835561536891,9-10
I,0.3830178836833511,0.28662835833629163,0.10199333480570871,0.1687232133733899,0.05872927509387327,0.04358139151983667,0.08221310739799528,9-10
M,0.5706583975861577,0.4576389520916484,0.16495443409379576,1.0227858620895258,0.47481645101114356,0.21756374567537942,0.256683752830679,9-10
M,0.6292316464841861,0.48149822961379307,0.1836931066873502,1.004870727827055,0.46766865414351827,0.3003493403982094,0.2656621767119885,9-10
I,0.5468800723765526,0.4402396910647237,0.13554958197796996,0.8002434786582693,0.3767763725396869,0.2029211040381687,0.24516840958236344,9-10
M,0.5963225869236339,0.4776236165400025,0.1383450183751379,0.9768696035242035,0.5240289266414719,0.19870605250243784,0.2434757230299032,9-10
M,0.6179454017728858,0.48558380360653963,0.13306219346565343,0.9593764774348237,0.4566904324878779,0.1454336475929605,0.3044283047776414,9-10
M,0.5745284355753029,0.4305328636889785,0.1685547949193403,0.8882883319110068,0.35434365945817975,0.19537066403850362,0.23733938885776515,9-10
F,0.44402489463664097,0.3572288278262157,0.11175137160227928,0.5634817457031773,0.37880668346898333,0.09482202869963845,0.09774000535406294,9-10
I,0.5193077300855293,0.3789130977252153,0.15450371456620587,0.66516017913989,0.22812309073694592,0.14690160016530027,0.2407731951362325,9-10
M,0.426342102315175,0.3184699034280234,0.1334347412859478,0.6781058086716799,0.33672798113876434,0.12116071873165758,0.1465497799423683,9-10
F,0.5162497045021155,0.3971298031692525,0.12603817527553365,0.6690771933260551,0.2983024254929586,0.1312475757027625,0.19996581845044079,9-10
M,0.5226950949709135,0.42102615260644605,0.11696483472083948,0.7440192032200643,0.35281627307676267,0.11530507258532059,0.17978111908927302,9-10
F,0.591069258402058,0.4664810352536195,0.19477398557747289,1.224126542068412,0.5817401485213479,0.24348036012353877,0.30924366862764363,9-10
M,0.5298411033600132,0.41710703237051394,0.14132041968320108,0.8108915832208331,0.37940550744331897,0.12969382197932408,0.19990846172509177,9-10
M,0.5088249852151421,0.40606129401251856,0.11132278399066997,0.7151356228931264,0.37412832733932033,0.15626694555957477,0.1735299045532374,9-10
M,0.6621053243588904,0.5189604020338514,0.16705618278298756,1.5579939941943288,0.7776546857362141,0.29543854948924775,0.3866644011554445,9-10
I,0.522107852899353,0.3875735322160949,0.15334964803985157,0.6036381551597467,0.2513215465231531,0.14212061145391494,0.1915765348580637,9-10
M,0.5947065045156705,0.47533202012111087,0.17356090541105557,0.9260357978440075,0.4005193825423613,0.2045876874458796,0.2776772255000081,9-10
M,0.5443956511908254,0.4187114201427171,0.1111222674192953,0.9663571589409611,0.506993584265112,0.17336109102231767,0.23648828411979667,9-10
M,0.6076962486467892,0.4504057186263708,0.14881437736186545,1.004713621072044,0.4304247919902126,0.20734086631091644,0.28715285386167116,9-10
F,0.7356636427593912,0.5617884025822324,0.20170968309358311,1.788337118461982,0.8299366767762617,0.39198155609438234,0.5035245582602523,9-10
F,0.592225056467214,0.47658334044537387,0.1613580500967688,1.3196813925458308,0.5682941650353551,0.2601102325640949,0.39409316640212566,9-10
M,0.6517791359947296,0.5112577602519677,0.18178862338580662,1.5653144233538616,0.7543362867847188,0.3098625544319756,0.3920356550363995,9-10
I,0.561677444932684,0.3947374870542335,0.11401344763598406,0.853196230432566,0.4277617558197245,0.13829194328797426,0.23680903309624812,9-10
M,0.6159420243748173,0.48829444193927607,0.1927845491573769,1.5044684107141337,0.7604041036364113,0.31067315689233155,0.35107258855409246,9-10
I,0.37189264499738783,0.32603559253079784,0.10440157383239085,0.6038916228527307,0.29188452355099176,0.12704646714000117,0.1796951326653014,9-10
I,0.39204525275454216,0.31558216239455295,0.10188042046954,0.17145711929744667,0.08785720963617899,0.041448337738395555,0.060043856168173954,9-10
F,0.5515615771673765,0.450428189215204,0.135999416727168,0.839955542906677,0.363833005649083,0.18983901221526545,0.247951613187372,9-10
F,0.5128300367077827,0.4014350881304187,0.13889391806059947,0.70658484567225,0.3013767081988736,0.13393059151638928,0.25076154736990613,9-10
F,0.5854280709982049,0.4419720648006846,0.15277571194483752,0.9195629295764166,0.39841054920633134,0.17565348948131967,0.2607081763895089,9-10
I,0.6492465657111097,0.5018059941016695,0.1613910415820671,1.1954307511978421,0.5498983887633992,0.2287233528834137,0.35124059751348047,9-10
I,0.5344179648309364,0.4173001363989446,0.12909348665049358,0.7468064465792862,0.3328509587545747,0.13458782865726351,0.22038339149176217,9-10
M,0.4333791075177942,0.34834411113770436,0.10942920853275752,0.7297131474440928,0.3982081301246927,0.1022920860971765,0.16376960752977782,9-10
M,0.7063816571489951,0.5646147177576788,0.2156197078931172,1.7842168016369127,0.8922405865300711,0.41915050193740055,0.4795233164127112,9-10
I,0.5336579326331048,0.4441140169114126,0.13897018599020033,0.6627462973732571,0.27911850920687215,0.14403612359755877,0.22679954339734476,9-10
M,0.6684750685726613,0.5208561115016233,0.21545761266718444,1.4846932000916935,0.6718183043102043,0.3245874549646413,0.3968748750793945,9-10
M,0.4861349730308575,0.38233895129021445,0.14643789778760924,0.8039015847989172,0.29702779827369125,0.2118889525999307,0.21745279960752417,9-10
M,0.5874416017149997,0.48542042805456287,0.16147530531129584,1.2972496880636588,0.5898007838481617,0.2838051651608099,0.3387305566926677,9-10
F,0.7198980857519928,0.5521436880624249,0.19910496283429846,1.6760342175251028,0.7274839512931356,0.37022615178182894,0.49513013691620267,9-10
F,0.5008138341736412,0.37271349164171497,0.13692346820597323,0.6212698478169706,0.28689692079877005,0.1448584939794467,0.16679928492930893,9-10
F,0.6743978157819583,0.5228639957761727,0.1919413067569153,1.4595705773157417,0.7063208770112896,0.34028128229245186,0.396407856872258,9-10
F,0.4067645163531779,0.31438283310817905,0.10674514411484542,0.44963586511364667,0.2075252372650301,0.09493203320834949,0.11366558127624715,9-10
M,0.45522383785919374,0.3621192696860227,0.13271531664799027,0.43850820429691784,0.21583072942994727,0.08920399543632718,0.11749675036350274,9-10
M,0.5808350462903036,0.4470309093325362,0.14737055896900034,1.1705969745472151,0.5154926851650443,0.3059357775960834,0.3303287615849931,9-10
M,0.5576171715301825,0.4350970381577266,0.16349313279645733,1.0175776070029305,0.497752245032867,0.24250674011839654,0.2545983989163654,9-10
M,0.48225294461735757,0.38173348239546545,0.11527701122802239,0.9188164941894507,0.49244839423455694,0.1631930797779338,0.18025318054366854,9-10
F,0.25470051712363784,0.20560258581108304,0.0992197626660801,0.16939611445575886,0.05118046031548329,0.04142753508562881,0.0648605626495109,9-10
F,0.46903535087312775,0.37319260538905574,0.13914727797353263,0.7982397736673595,0.4227047263915029,0.16555147798594125,0.2517915051150985,9-10
F,0.5758286265736388,0.42255187936966454,0.14025062775396452,0.905260285492679,0.38363744955404827,0.17568365715773285,0.24567947900569023,9-10
M,0.6440744083856771,0.5170414000094654,0.15687496733486056,1.135123847322402,0.5146629219313835,0.2432639600714126,0.2852719256409446,9-10
I,0.5269884498738975,0.4273555228101191,0.12979813035749935,0.5687226468132636,0.25310981991777665,0.10875207418759812,0.16817288657871887,9-10
M,0.5346095638242332,0.4172946212456967,0.11378225967104108,0.7317028558761082,0.40495059995331545,0.10418453802391361,0.21522079798666957,9-10
M,0.5621159693555455,0.4448821882856846,0.12732717074540864,0.8640740546656808,0.3619510979776941,0.190478314808128,0.27067211560258375,9-10
F,0.4481600190156314,0.2730186722605463,0.10701506622755703,0.3957494720502446,0.13958519245309964,0.10153598967665657,0.10474552331919135,9-10
M,0.6648775867279255,0.5430113420875413,0.21265678842471947,1.6530217208011346,0.7427235539867725,0.39367735395380693,0.47619617247180324,9-10
I,0.5310690441156112,0.40743046616389833,0.1292372934702323,0.5291055680641298,0.1556171496326772,0.1725232026749746,0.17362578369894613,9-10
I,0.6719423586591802,0.506942888054434,0.18470840452000642,1.2189275195154456,0.6246994166539439,0.2267496063994677,0.3278321707652032,9-10
M,0.5681123310514522,0.4530702848536379,0.16934515940412156,1.04559999904942,0.5301474922454861,0.205809011110493,0.2680740241523167,9-10
M,0.6259365802252432,0.47248559388083144,0.18225022532992743,0.8576579893582679,0.36289110680341596,0.21189852530526013,0.2616343360294067,9-10
M,0.525593904829293,0.37560294813019723,0.11977905236366154,0.5646592461762909,0.25745859469195986,0.15249176104463985,0.17633207249779495,9-10
I,0.3486308427482072,0.2196556953193083,0.09165091417088392,0.2992411022214101,0.11668947856400486,0.060180455330354723,0.060462911837600414,9-10
M,0.6127450134690662,0.5048461512713294,0.16454140193976075,0.9699211254854868,0.4197512881120816,0.1966796325931193,0.2994485725394769,9-10
F,0.5505228928523138,0.41251216034439064,0.16134395774004015,0.7807097510554316,0.35561120948273767,0.10925185395392653,0.2367269604738764,9-10
M,0.6969024413874649,0.5445449984932402,0.17769231635769342,1.5866002577740357,0.7507414952707845,0.41825108662273,0.38821176327421014,9-10
M,0.6148689535657468,0.45630261981005216,0.15705154812376854,1.0762518157578287,0.45931123548133584,0.28426030446649897,0.2892483487657994,9-10
M,0.562856577113962,0.4527031014912115,0.156535312780404,1.1802368694758456,0.5765494217201975,0.2979392039805137,0.24219989739011033,9-10
I,0.6212264190862697,0.4737444585693069,0.12899655139170202,1.122928281072555,0.5318747542553643,0.22920584505115557,0.3092700958084825,9-10
F,0.5338367720605675,0.42370134397767867,0.14795288314302493,0.7781393983186753,0.38680609278274686,0.16061378941985016,0.1834404411150742,9-10
M,0.6098331412040352,0.4577397621963506,0.1572076077453479,1.2294840372799327,0.5247903609243705,0.3129438454499054,0.3323786935473149,9-10
F,0.6305843562431619,0.5001663497077544,0.17860166208986664,1.5041354243059377,0.7367575447020474,0.2561339332414176,0.4458992230051182,9-10
F,0.6008486000782796,0.47012471204681905,0.1784377941336867,1.1767956558681327,0.5470652817350611,0.26672047559260564,0.3249020277660698,9-10
M,0.5161284505220465,0.3974063922089437,0.17434600663543898,0.9434502005069128,0.3880401795493925,0.2040844289947854,0.23188659038295403,9-10
M,0.5419756484025129,0.4197435440109194,0.15137774431757725,0.8561451387385436,0.3420466404186979,0.21158263174244846,0.22208467921843417,9-10
F,0.6616531328545534,0.5183787953919641,0.16507669660845037,1.1256026163246227,0.5190985296694592,0.2645033533463336,0.3291952054342161,9-10
M,0.6542925096773615,0.5018933453814567,0.1342158077001543,1.180409121178068,0.581649344380828,0.2397219161985624,0.31048668589304,9-10
M,0.537851043865885,0.4151660927123695,0.156492942858414,1.0015084520280015,0.39591690751405156,0.22609020045955475,0.27706066527703294,9-10
F,0.5170795597168762,0.4176964858131633,0.13819611148954783,0.7040935447494068,0.30060066056458357,0.13761285539097612,0.22045077995178988,9-10
I,0.41424038261448004,0.29374764000624864,0.10537822399079849,0.3740197578880676,0.15439651762231665,0.08130216575418309,0.13139045622797607,9-10
M,0.6003208369693311,0.4638206751767733,0.1443285215050763,1.0993988615265553,0.5400999985282465,0.22417610312036967,0.2540072925110349,9-10
M,0.6851142924624583,0.5358373714700093,0.1866312476208739,1.674312321476366,0.7635313947264504,0.35282973612948093,0.43518213850697196,9-10
M,0.6272557386691915,0.501321851755093,0.20888273973393529,1.3835901302714995,0.593780219595609,0.3345263337166589,0.3990163652730062,9-10
F,0.6348172954285474,0.49581385753749085,0.1658702342637344,1.3550711432740445,0.5903220517663381,0.3386542784336216,0.34906373460689333,9-10
I,0.6140208309489026,0.44874033197963303,0.16157113859315378,0.905822328202431,0.39329139171393324,0.20338329398345203,0.2621966136010891,9-10
I,0.5190890006833797,0.38803523194836664,0.14202181471025738,0.732013336007693,0.2942624495382689,0.11677189208044797,0.17599200288631145,9-10
F,0.4848849080499349,0.35766760030699274,0.12546577348431187,0.5903289918074617,0.22847832250082448,0.1256675641412677,0.2118973992357446,9-10
F,0.6595168666090103,0.5178873726045028,0.19766638088370317,1.3098469807932196,0.5833332425913869,0.3233192218167817,0.349246322112986,9-10
M,0.5208571577550174,0.39931372428776424,0.11937921466993703,0.741487852109157,0.40765334194953184,0.1295958391003288,0.14866187881787368,9-10
F,0.3387365759954264,0.24287011335474507,0.09246727713410624,0.229087063076315,0.1319349908189733,0.03487084813315286,0.10377442133237752,9-10
M,0.7241049723506876,0.5773822144349205,0.16965891796224986,1.7646426923156961,0.8124544580946631,0.3936876579369748,0.46219815560469846,9-10
M,0.5608309808467311,0.44655135990679184,0.16566766205935626,1.1094914493536354,0.46021602322915045,0.23517957697659556,0.35879709651373254,9-10
F,0.5046076910766715,0.3729211800813417,0.10328268483992037,0.7470091180346843,0.35746200479128576,0.14278469513967623,0.14450594173793957,9-10
F,0.4618872731243755,0.33300053514595174,0.12285519839679256,0.5128969332064897,0.21524897697215947,0.13593352714130608,0.14378442137120984,9-10
M,0.4845337235592524,0.388559010904137,0.12413558967821252,0.6662771039883109,0.24906340109735411,0.14955292214684363,0.19696449516964742,9-10
M,0.525075173381083,0.4371966608727762,0.16120464219791805,0.990775794843735,0.4217592209514506,0.21765564049682595,0.2545812185804417,9-10
M,0.4490497849164967,0.35232410621920796,0.146670940293311,0.5366180269398924,0.23547132710468285,0.08382477991825464,0.1550335328706421,9-10
F,0.4957913222424395,0.4038985985464256,0.14255683824533583,0.6075421637569831,0.17972283642006714,0.12761593325187875,0.23271545161121657,9-10
M,0.6567689702014832,0.5304769288113116,0.1589505607712318,1.284554733806118,0.550373204234572,0.23919115523575246,0.3771617509847279,9-10
I,0.6635352320763559,0.5209553423999447,0.20257041765189865,1.4814820839601874,0.7110093475255542,0.3176987570691563,0.41586471489383264,9-10
M,0.5806779252279739,0.4661548802611799,0.15556016408940335,0.9653676770850212,0.4487821861992471,0.24111207456071634,0.25566159054956555,9-10
I,0.5642578849092388,0.4424254815994493,0.16213339992923875,0.8798221779678597,0.38594984315788833,0.22382540632466422,0.2713551272846224,9-10
I,0.5769113898131764,0.42092070469888476,0.14448141361283698,0.8533330776934017,0.4650900039358995,0.12744800744771506,0.19038332718526735,9-10
M,0.5110403490543831,0.40949586470692445,0.12157243644904403,0.6407490624493007,0.20288055197320953,0.1254483793007839,0.29281108487316904,9-10
M,0.6643216580632725,0.5175490682835067,0.1942333603050162,1.4687809959917941,0.7216081713404505,0.3585896332646718,0.3761662846191616,9-10
I,0.3769829567600027,0.24488579358823248,0.07425460149493551,0.21250094950937148,0.15211658782291465,0.05076552032742397,0.049968290498770274,9-10
F,0.5849802952616301,0.45522330672097233,0.13374944325078036,0.9949968583716307,0.48073192393884745,0.2578170393127218,0.23652153069355422,9-10
M,0.5208659558038562,0.4348828833889469,0.13447025535826865,0.7097075656388147,0.2304598996157862,0.15103503838158483,0.2665924878236809,9-10
M,0.6619864824824617,0.4990314904392372,0.17863936154034826,1.3015530141474518,0.5250276561134155,0.3367158015851088,0.3701729646640086,9-10
M,0.5756508895256047,0.44803720122051605,0.14249933513633628,0.8511541173097819,0.4304732841465539,0.19309270342922186,0.21826403620482787,9-10
I,0.5239338116098224,0.3757514343114723,0.1307962347741046,0.8072094185926425,0.34554704122453594,0.1682429600400229,0.2246710142051241,9-10
F,0.5795947219967275,0.4407956855164201,0.1742215271502878,1.0115559512781804,0.4718067144229022,0.23153094316340192,0.278691658776513,9-10
M,0.5105915245449069,0.4028619735072114,0.15465075995240982,0.843403003758949,0.3451971708964603,0.14908130151675317,0.21905987808715335,9-10
F,0.5272680969019348,0.4314406550867318,0.12315145920142857,0.838092830313724,0.36081476005513063,0.161274161363766,0.23263268295801987,9-10
M,0.6383857254759278,0.5169571812392224,0.18645422079004867,1.5101156230170183,0.7619116367297876,0.28808838936248105,0.3909156754805466,9-10
I,0.5398603331022969,0.4266341533866731,0.13682004980342527,0.8155146439709529,0.3696276756754274,0.19158348146967688,0.22796897971952096,9-10
F,0.5583592567872984,0.4352438460136838,0.12991681237188213,0.9359845389002243,0.508826045089277,0.15853536065275095,0.19109067331485224,9-10
F,0.5246075028571795,0.4137732928966962,0.12116754676095938,0.8869180365209792,0.37634849750976906,0.1803767082484753,0.25040914428462413,9-10
F,0.6495698722610541,0.49791792860415285,0.18774225774597314,1.3804559622983694,0.6082264343195731,0.34286719113513076,0.39205574178689445,9-10
I,0.6894461740648694,0.5385885800482386,0.16379841990599264,1.2338179117298465,0.5763202026913639,0.237713363098893,0.3729709722111674,9-10
M,0.5408639668548858,0.41537426157564106,0.13990468553036547,0.6383776339487437,0.2868164695522347,0.15599228967481366,0.19118381473399215,9-10
M,0.5524071960790025,0.43126544957367585,0.15579380991862737,0.8618995772473207,0.3163150322769621,0.21912682676315165,0.2674102065195432,9-10
F,0.4495161204604301,0.3636503783697371,0.10146702548511649,0.568834409405441,0.27816633180389194,0.09476156620149828,0.17139710045593665,9-10
F,0.5864239769107371,0.4460621213974463,0.13413982316756504,0.9410388743605433,0.42698187803148985,0.18535049670650944,0.305963392440927,9-10
M,0.6198828834649248,0.4707685286356744,0.14754665216941645,1.0261152372185618,0.48951397479573416,0.2288893834795873,0.24396297849265053,9-10
M,0.47523186807939055,0.394218653417437,0.1475040518080582,0.5020283089212436,0.1826923899430757,0.0986003167375239,0.21393983531755675,9-10
M,0.4514366779985721,0.3445056175718877,0.14056667989829835,0.33399607368608664,0.12162177405718866,0.08111041019286477,0.10991158595991193,9-10
F,0.6024827190649376,0.45105661383227513,0.15236276612287472,0.9264996182280874,0.41896478721978797,0.23256962397033284,0.26365315275385753,9-10
F,0.5774164465728973,0.4485445751868582,0.1225562219278794,1.006196720746954,0.5122535197960416,0.17754468063242004,0.266798056280456,9-10
F,0.6623025672442964,0.5143962461977543,0.17216317857707325,1.2699878126189352,0.5245226530381384,0.2860665016792763,0.3474575377951442,9-10
I,0.3617309364008179,0.2786205658902503,0.10113369324502583,0.3521979297581588,0.16717353095403922,0.06662353933997317,0.0844692866672809,9-10
M,0.5880346879284843,0.4503120998705912,0.18056379208820147,0.9540483525021239,0.4522577397760002,0.25037588471696576,0.2470739632465374,9-10
F,0.4552681270724861,0.3467937304253583,0.11361961581844507,0.3396430985094767,0.11559080748074874,0.05180544952314785,0.12110489314070541,9-10
M,0.5830940685455062,0.47670358445674044,0.14421329988317938,0.9898103744977261,0.3884006221645822,0.20805741709395312,0.30879220919839456,9-10
M,0.5659525855635366,0.47283108900580295,0.18192241639232387,0.9923712867912045,0.41217511576123345,0.210088352904037,0.30118452804981405,9-10
M,0.4174099694346296,0.35205328512296497,0.09169922439308967,0.4097877060849098,0.19824982376298092,0.07483105997053963,0.10882217061963506,9-10
M,0.5939757008309243,0.46553449449342654,0.16157275949927574,0.7922933757491484,0.4128779674222377,0.12837436697454033,0.25114268335993684,9-10
F,0.6316598299936231,0.48672487992354174,0.14958305100928337,1.094405288692815,0.4779921025653937,0.2604595659619582,0.2874355084918288,9-10
I,0.6282393309265899,0.48484403480871485,0.16169742301149803,1.186530266234181,0.6222709536175006,0.23115591426518772,0.325275558063682,9-10
M,0.6421724330020879,0.5129688682819697,0.194642003107708,1.3403760268336613,0.6385288658121338,0.33990238594390215,0.3382126122195206,9-10
M,0.6010256745430524,0.49189258130131375,0.1628296382740243,1.0730577329133026,0.605513773653986,0.14250061820343582,0.2612221741147282,9-10
F,0.5127766447831164,0.3958348037968227,0.12094803735276748,0.8893028562134471,0.3082205057564724,0.24531974138495943,0.2720798231995965,9-10
M,0.6066524993566418,0.4725065803973205,0.18731765725785493,1.0071016850093972,0.48055123395072735,0.21402048556495454,0.3163938056509711,9-10
M,0.4785086797992335,0.40730516269491623,0.12212756845993729,0.6461359865872257,0.30948565882554885,0.12260142908092563,0.1805482878357195,9-10
